
1NJ,1NJ16CS007,2.08,20,37,51,33,28,75,48,18
1OX,1OX16CS001,7.42,46,66,72,71,69,95,83,37
1OX,1OX16CS002,2.17,25,30,33,55,28,47,87,34
1OX,1OX16CS003,2.33,34,31,45,38,29,84,81,29
1OX,1OX16CS005,7.0,51,66,66,67,51,93,73,38
1OX,1OX16CS006,3.17,21,53,14,45,40,32,77,37
1OX,1OX16CS007,4.75,17,51,43,45,50,51,81,31
1OX,1OX16CS009,4.33,21,41,55,40,43,73,73,30
1OX,1OX16CS010,6.92,54,65,70,46,64,78,84,29
1OX,1OX16CS011,4.58,57,47,52,39,50,31,88,37
1OX,1OX16CS012,4.17,36,37,69,57,44,89,61,38
1OX,1OX16CS014,8.83,87,68,82,92,70,100,96,43
1OX,1OX16CS015,8.67,72,83,67,84,80,95,97,41
1OX,1OX16CS016,3.33,27,46,36,57,33,86,89,41
1OX,1OX16CS017,8.67,76,67,76,91,85,91,96,44
1OX,1OX16CS018,5.83,31,48,50,85,57,84,88,37
1OX,1OX16CS019,5.17,33,44,63,64,53,51,78,31
1OX,1OX16CS020,8.42,72,66,79,94,78,98,81,39
1OX,1OX16CS021,8.0,68,75,68,82,73,87,83,30
1OX,1OX16CS022,4.08,36,54,39,47,48,86,71,31
1OX,1OX16CS023,5.0,29,58,41,52,54,75,72,38
1OX,1OX16CS024,4.5,45,37,52,70,30,91,58,33
1OX,1OX16CS025,3.0,28,37,49,54,36,53,73,32
1OX,1OX16CS027,4.58,28,43,50,49,40,76,82,31
1OX,1OX16CS028,5.25,50,46,44,47,41,77,65,29
1OX,1OX16CS029,8.83,78,72,84,91,85,92,77,34
1OX,1OX16CS030,3.33,16,43,47,40,43,30,58,31
1OX,1OX16CS031,2.67,27,27,43,47,44,28,58,26
1OX,1OX16CS032,6.58,58,48,64,46,65,84,90,35
1OX,1OX16CS033,5.67,29,45,60,53,63,88,85,41
1OX,1OX16CS034,7.33,64,71,62,47,71,89,82,39
1OX,1OX16CS035,7.33,46,74,61,67,63,96,92,32
1OX,1OX16CS036,8.83,74,84,86,77,86,98,98,40
1OX,1OX16CS037,9.33,89,75,90,90,87,98,98,39
1OX,1OX16CS038,5.17,37,54,56,54,43,81,89,34
1OX,1OX16CS039,2.92,33,34,44,46,20,71,83,30
1OX,1OX16CS040,4.83,26,52,42,57,43,85,89,33
1OX,1OX16CS041,7.17,69,67,66,63,69,62,88,36
1OX,1OX16CS042,5.0,37,62,53,47,46,48,81,35
1OX,1OX16CS043,9.0,86,80,85,87,74,98,92,39
1OX,1OX16CS044,8.83,89,85,66,81,83,98,94,39
1OX,1OX16CS045,5.17,36,60,50,65,42,48,88,34
1OX,1OX16CS046,8.58,66,75,84,93,74,88,92,37
1OX,1OX16CS047,8.5,82,85,64,78,75,91,93,39
1OX,1OX16CS048,5.83,41,52,50,56,49,84,65,34
1OX,1OX16CS049,7.83,66,73,75,65,77,85,86,31
1OX,1OX16CS050,7.25,59,58,55,70,72,85,90,39
1OX,1OX16CS051,5.17,26,43,69,60,46,83,69,40
1OX,1OX16CS052,4.42,23,45,35,78,44,93,87,27
1OX,1OX16CS053,7.58,46,69,81,88,77,61,71,39
1OX,1OX16CS054,5.67,42,48,44,66,46,95,70,29
1OX,1OX16CS055,1.83,12,31,41,20,25,69,66,29
1OX,1OX16CS056,6.92,47,76,46,82,49,94,85,34
1OX,1OX16CS057,8.42,83,64,75,72,81,86,94,43
1OX,1OX16CS058,7.33,48,75,55,93,48,98,92,36
1OX,1OX16CS059,4.75,26,52,43,68,44,52,86,34
1OX,1OX16CS060,6.67,48,68,58,61,54,93,71,34
1OX,1OX16CS061,7.67,73,68,59,75,60,96,91,30
1OX,1OX16CS063,7.58,59,63,66,81,60,88,93,41
1OX,1OX16CS064,6.67,46,78,53,41,71,88,85,39
1OX,1OX16CS065,2.67,25,32,30,43,47,46,84,30
1OX,1OX16CS066,7.83,66,59,61,79,81,98,93,40
1OX,1OX16CS067,8.33,83,77,61,89,68,100,98,42
1OX,1OX16CS069,3.42,41,41,42,17,15,77,85,39
1OX,1OX16CS070,7.17,47,55,52,80,63,93,91,39
1OX,1OX16CS071,8.67,79,81,78,88,74,98,99,42
1OX,1OX16CS072,1.67,18,23,25,40,21,47,64,28
1OX,1OX16CS073,4.92,35,59,43,61,47,67,76,37
1OX,1OX16CS074,3.75,42,38,40,55,24,76,83,37
1OX,1OX16CS075,8.25,57,94,66,83,79,83,98,43
1OX,1OX16CS076,8.33,63,72,76,86,73,100,96,35
1OX,1OX16CS077,5.5,32,47,51,72,51,66,86,28
1OX,1OX16CS078,3.42,17,38,26,68,51,77,68,37
1OX,1OX16CS079,9.17,82,88,72,86,90,93,95,35
1OX,1OX16CS081,4.83,15,39,74,67,50,65,89,42
1OX,1OX16CS082,0.67,14,18,16,16,40,12,15,31
