CC,USN,sgpa
1AC,1AC16CS001,6.33
1AC,1AC16CS002,6.67
1AC,1AC16CS003,2.08
1AC,1AC16CS004,4.92
1AC,1AC16CS005,6.67
1AC,1AC16CS006,2.33
1AC,1AC16CS007,5.92
1AC,1AC16CS008,2.17
1AC,1AC16CS009,4.58
1AC,1AC16CS010,3.33
1AC,1AC16CS011,2.33
1AC,1AC16CS012,6.5
1AC,1AC16CS013,6.5
1AC,1AC16CS014,1.17
1AC,1AC16CS015,6.25
1AC,1AC16CS016,4.5
1AC,1AC16CS017,5.92
1AC,1AC16CS018,1.33
1AC,1AC16CS019,1.92
1AC,1AC16CS020,2.58
1AC,1AC16CS021,5
1AC,1AC16CS022,6.33
1AC,1AC16CS023,5.67
1AC,1AC16CS024,3.08
1AC,1AC16CS025,5.75
1AC,1AC16CS026,5.67
1AC,1AC16CS027,2.92
1AC,1AC16CS028,3.17
1AC,1AC16CS029,6.17
1AC,1AC16CS030,1.08
1AC,1AC16CS031,3
1AC,1AC16CS032,7.08
1AC,1AC16CS033,2.08
1AC,1AC16CS034,1.83
1AC,1AC16CS035,3.25
1AC,1AC16CS036,2.5
1AC,1AC16CS037,2.92
1AC,1AC16CS038,1.25
1AC,1AC16CS039,2
1AC,1AC16CS040,2.42
1AC,1AC16CS041,3
1AC,1AC16CS042,2.33
1AC,1AC16CS043,2.25
1AC,1AC16CS044,3.92
1AC,1AC16CS045,5.75
1AC,1AC16CS046,3.75
1AC,1AC16CS047,2.08
1AC,1AC16CS048,2.33
1AC,1AC16CS049,1.83
1AC,1AC16CS050,1.25
1AC,1AC16CS051,5.33
1AC,1AC16CS052,2.5
1AC,1AC16CS053,3
1AC,1AC16CS054,6.92
1AC,1AC16CS055,7
1AC,1AC16CS056,2.5
1AC,1AC16CS057,2.42
1AC,1AC16CS058,1.92
1AC,1AC16CS059,5.42
1AC,1AC16CS060,7.33
1AC,1AC16CS061,2.25
1AC,1AC16CS062,4.58
1AC,1AC16CS063,6.5
1AC,1AC16CS064,1.83
1AC,1AC16CS065,3.42
1AC,1AC16CS066,6.58
1AC,1AC16CS067,2.25
1AC,1AC16CS068,2.83
1AC,1AC16CS069,1.75
1AC,1AC16CS070,1.75
1AC,1AC16CS071,0.58
1AC,1AC16CS072,1
1AC,1AC16CS073,0.58
1AC,1AC16CS074,6.58
1AC,1AC16CS075,1.83
1AC,1AC16CS076,6.58
1AC,1AC16CS077,5.33
1AC,1AC16CS078,2.5
1AC,1AC16CS079,5.5
1AC,1AC16CS080,2.08
1AC,1AC16CS081,6.92
1AH,1AH16CS001,2.08
1AH,1AH16CS002,2.83
1AH,1AH16CS003,5.42
1AH,1AH16CS004,1.42
1AH,1AH16CS005,1.17
1AH,1AH16CS006,6.17
1AH,1AH16CS007,6.08
1AH,1AH16CS008,1.08
1AH,1AH16CS009,7
1AH,1AH16CS010,6.25
1AH,1AH16CS011,7.92
1AH,1AH16CS012,6.08
1AH,1AH16CS013,3.75
1AH,1AH16CS014,6.5
1AH,1AH16CS015,2.58
1AH,1AH16CS016,5.67
1AH,1AH16CS017,6.83
1AH,1AH16CS018,3.08
1AH,1AH16CS019,4.58
1AH,1AH16CS020,6.58
1AH,1AH16CS021,7.75
1AH,1AH16CS022,6.17
1AH,1AH16CS023,0
1AH,1AH16CS024,6.58
1AH,1AH16CS025,7.83
1AH,1AH16CS026,3.67
1AH,1AH16CS027,7.5
1AH,1AH16CS028,6.42
1AH,1AH16CS029,5.92
1AH,1AH16CS030,7.83
1AH,1AH16CS031,5.17
1AH,1AH16CS032,2
1AH,1AH16CS033,7.58
1AH,1AH16CS034,8.17
1AH,1AH16CS035,5.83
1AH,1AH16CS036,6.83
1AH,1AH16CS037,5.5
1AH,1AH16CS038,2.17
1AH,1AH16CS039,5.08
1AH,1AH16CS040,7.42
1AH,1AH16CS041,6.58
1AH,1AH16CS042,7.83
1AH,1AH16CS043,2.75
1AH,1AH16CS044,2
1AH,1AH16CS045,4.25
1AH,1AH16CS046,5.92
1AH,1AH16CS047,5.92
1AH,1AH16CS048,6.33
1AH,1AH16CS049,7.25
1AH,1AH16CS050,7
1AH,1AH16CS051,1.83
1AH,1AH16CS052,5.33
1AH,1AH16CS053,5.92
1AH,1AH16CS054,5.83
1AH,1AH16CS055,7.17
1AH,1AH16CS056,3.42
1AH,1AH16CS057,0
1AH,1AH16CS058,5.75
1AJ,1AJ16CS001,3
1AJ,1AJ16CS002,1.08
1AJ,1AJ16CS003,1.33
1AJ,1AJ16CS004,4.58
1AJ,1AJ16CS005,2.92
1AJ,1AJ16CS006,3.75
1AJ,1AJ16CS007,8.83
1AJ,1AJ16CS008,5.58
1AJ,1AJ16CS009,2.25
1AJ,1AJ16CS010,0.67
1AJ,1AJ16CS011,7.67
1AJ,1AJ16CS012,2.08
1AJ,1AJ16CS013,6.17
1AJ,1AJ16CS014,6.83
1AJ,1AJ16CS015,4.5
1AJ,1AJ16CS016,3.33
1AJ,1AJ16CS017,6.42
1AJ,1AJ16CS018,1.25
1AJ,1AJ16CS019,8.33
1AJ,1AJ16CS020,4.17
1AJ,1AJ16CS021,4.5
1AJ,1AJ16CS022,2.5
1AJ,1AJ16CS023,1.33
1AJ,1AJ16CS024,1.17
1AJ,1AJ16CS025,3.33
1AJ,1AJ16CS026,4.58
1AJ,1AJ16CS027,5.67
1AJ,1AJ16CS028,1.33
1AJ,1AJ16CS029,2
1AJ,1AJ16CS030,0
1AJ,1AJ16CS031,1.17
1AJ,1AJ16CS032,1.5
1AJ,1AJ16CS033,1.25
1AJ,1AJ16CS034,2.08
1AJ,1AJ16CS035,4
1AJ,1AJ16CS036,1.25
1AJ,1AJ16CS037,5.67
1AJ,1AJ16CS038,1.42
1AJ,1AJ16CS039,3.08
1AJ,1AJ16CS040,2.42
1AJ,1AJ16CS041,2.17
1AJ,1AJ16CS042,3.08
1AJ,1AJ16CS043,1.33
1AJ,1AJ16CS044,6.92
1AJ,1AJ16CS045,7.42
1AJ,1AJ16CS046,3
1AJ,1AJ16CS047,1.25
1AK,1AK16CS001,6.08
1AK,1AK16CS002,1.25
1AK,1AK16CS003,3.25
1AK,1AK16CS004,3.92
1AK,1AK16CS005,5.25
1AK,1AK16CS006,6.75
1AK,1AK16CS007,5.42
1AK,1AK16CS008,4.08
1AK,1AK16CS009,6.08
1AK,1AK16CS010,1.42
1AK,1AK16CS011,3.33
1AK,1AK16CS012,6.83
1AK,1AK16CS013,6.5
1AK,1AK16CS014,4.92
1AK,1AK16CS015,1.42
1AK,1AK16CS016,1.83
1AK,1AK16CS017,6.75
1AK,1AK16CS018,5.25
1AK,1AK16CS019,1.83
1AK,1AK16CS020,3.25
1AK,1AK16CS021,6.75
1AK,1AK16CS022,4.75
1AK,1AK16CS023,3.58
1AK,1AK16CS024,4
1AK,1AK16CS025,4.58
1AK,1AK16CS026,5.33
1AK,1AK16CS027,3.33
1AK,1AK16CS028,3.42
1AK,1AK16CS029,6.42
1AK,1AK16CS030,5.33
1AK,1AK16CS031,2.25
1AK,1AK16CS032,2
1AK,1AK16CS033,4.92
1AK,1AK16CS034,3
1AK,1AK16CS035,3.33
1AK,1AK16CS036,3.42
1AK,1AK16CS037,4
1AK,1AK16CS038,8
1AK,1AK16CS039,5.25
1AK,1AK16CS040,4.25
1AK,1AK16CS041,3.17
1AK,1AK16CS042,2.75
1AM,1AM16CS001,5.17
1AM,1AM16CS002,7
1AM,1AM16CS003,2.42
1AM,1AM16CS004,2.75
1AM,1AM16CS005,6.42
1AM,1AM16CS006,6.25
1AM,1AM16CS007,6.75
1AM,1AM16CS008,7.33
1AM,1AM16CS009,0.83
1AM,1AM16CS010,7.08
1AM,1AM16CS011,2.25
1AM,1AM16CS012,6.92
1AM,1AM16CS013,8.92
1AM,1AM16CS014,6.67
1AM,1AM16CS015,8.5
1AM,1AM16CS016,2.25
1AM,1AM16CS017,7.33
1AM,1AM16CS018,8.5
1AM,1AM16CS019,8.92
1AM,1AM16CS020,6.5
1AM,1AM16CS021,7.92
1AM,1AM16CS022,3.08
1AM,1AM16CS023,2.83
1AM,1AM16CS024,7.33
1AM,1AM16CS025,7
1AM,1AM16CS026,6.25
1AM,1AM16CS027,3.08
1AM,1AM16CS028,8.83
1AM,1AM16CS029,2.42
1AM,1AM16CS030,0
1AM,1AM16CS031,3.92
1AM,1AM16CS032,6.75
1AM,1AM16CS033,5.83
1AM,1AM16CS034,8
1AM,1AM16CS035,7.5
1AM,1AM16CS036,7.67
1AM,1AM16CS037,7.83
1AM,1AM16CS038,6.08
1AM,1AM16CS039,3.08
1AM,1AM16CS040,0
1AM,1AM16CS041,6.75
1AM,1AM16CS042,1.67
1AM,1AM16CS043,6.33
1AM,1AM16CS044,6.58
1AM,1AM16CS045,9
1AM,1AM16CS046,1.75
1AM,1AM16CS047,5
1AM,1AM16CS048,4.92
1AM,1AM16CS049,7.75
1AM,1AM16CS050,7
1AM,1AM16CS051,5.33
1AM,1AM16CS052,7.58
1AM,1AM16CS053,5.25
1AM,1AM16CS054,3.67
1AM,1AM16CS055,1.83
1AM,1AM16CS056,7.08
1AM,1AM16CS057,3.08
1AM,1AM16CS058,5.75
1AM,1AM16CS059,6.25
1AM,1AM16CS060,7.25
1AM,1AM16CS061,1
1AM,1AM16CS062,6.75
1AM,1AM16CS063,4.17
1AM,1AM16CS064,7.5
1AM,1AM16CS065,8.25
1AM,1AM16CS066,5.58
1AM,1AM16CS067,6
1AM,1AM16CS068,4
1AM,1AM16CS069,3.92
1AM,1AM16CS070,3.25
1AM,1AM16CS071,5.5
1AM,1AM16CS072,3.92
1AM,1AM16CS073,7.5
1AM,1AM16CS074,5.83
1AM,1AM16CS075,6.75
1AM,1AM16CS076,4.75
1AM,1AM16CS077,2.83
1AM,1AM16CS078,8.17
1AM,1AM16CS079,4.08
1AM,1AM16CS080,6.92
1AM,1AM16CS081,9.17
1AM,1AM16CS082,8.17
1AM,1AM16CS083,5.42
1AM,1AM16CS084,4.33
1AM,1AM16CS085,3.67
1AM,1AM16CS086,4.42
1AM,1AM16CS087,3.67
1AM,1AM16CS088,4
1AM,1AM16CS089,7.25
1AM,1AM16CS090,7.25
1AM,1AM16CS091,1.58
1AM,1AM16CS092,8.25
1AM,1AM16CS093,5.83
1AM,1AM16CS094,7.75
1AM,1AM16CS095,6.17
1AM,1AM16CS096,5.17
1AM,1AM16CS097,6.67
1AM,1AM16CS098,6.33
1AM,1AM16CS099,7.75
1AM,1AM16CS100,3.33
1AM,1AM16CS101,8
1AM,1AM16CS102,2.17
1AM,1AM16CS103,6.75
1AM,1AM16CS104,0.83
1AM,1AM16CS105,1
1AM,1AM16CS106,8.42
1AM,1AM16CS107,5.17
1AM,1AM16CS108,3.42
1AM,1AM16CS109,0
1AM,1AM16CS110,7.42
1AM,1AM16CS111,8.17
1AM,1AM16CS112,8.75
1AM,1AM16CS113,7.92
1AM,1AM16CS114,1.75
1AM,1AM16CS115,3.67
1AM,1AM16CS116,0.58
1AM,1AM16CS117,1.25
1AM,1AM16CS118,5.92
1AM,1AM16CS119,4.17
1AM,1AM16CS120,6.5
1AM,1AM16CS121,5.42
1AM,1AM16CS122,2.33
1AM,1AM16CS123,6
1AM,1AM16CS124,7.25
1AM,1AM16CS125,7.08
1AM,1AM16CS126,5.58
1AM,1AM16CS127,6.25
1AM,1AM16CS128,6.08
1AM,1AM16CS129,8.33
1AM,1AM16CS130,8.08
1AM,1AM16CS131,0
1AM,1AM16CS132,2.92
1AM,1AM16CS133,7
1AM,1AM16CS134,7.58
1AM,1AM16CS135,8.17
1AM,1AM16CS136,7.92
1AM,1AM16CS137,3.83
1AM,1AM16CS138,3.42
1AM,1AM16CS139,6.08
1AM,1AM16CS140,6.33
1AM,1AM16CS141,7.25
1AM,1AM16CS142,5.75
1AM,1AM16CS143,6.92
1AM,1AM16CS144,5.33
1AM,1AM16CS145,7
1AM,1AM16CS146,6.92
1AM,1AM16CS147,3.92
1AM,1AM16CS148,7.42
1AM,1AM16CS149,2.17
1AM,1AM16CS150,5.67
1AM,1AM16CS151,4.33
1AM,1AM16CS152,4.25
1AM,1AM16CS153,6.08
1AM,1AM16CS154,4.33
1AM,1AM16CS155,6.5
1AM,1AM16CS156,4.67
1AM,1AM16CS157,3.75
1AM,1AM16CS158,2.25
1AM,1AM16CS159,6.67
1AM,1AM16CS160,7.17
1AM,1AM16CS161,6.25
1AM,1AM16CS162,8.58
1AM,1AM16CS163,7.17
1AM,1AM16CS164,6.75
1AM,1AM16CS165,7.33
1AM,1AM16CS166,7.83
1AM,1AM16CS167,3.75
1AM,1AM16CS168,7.08
1AM,1AM16CS169,8.33
1AM,1AM16CS170,6.17
1AM,1AM16CS171,4.75
1AM,1AM16CS172,6.25
1AM,1AM16CS173,8.08
1AM,1AM16CS174,7.67
1AM,1AM16CS175,1.25
1AM,1AM16CS176,6.08
1AM,1AM16CS177,5.08
1AM,1AM16CS178,5.5
1AM,1AM16CS179,5.67
1AM,1AM16CS180,6.75
1AM,1AM16CS181,6.67
1AM,1AM16CS182,5.58
1AM,1AM16CS183,7
1AM,1AM16CS184,8.33
1AM,1AM16CS185,2.92
1AM,1AM16CS186,3.92
1AM,1AM16CS187,7.33
1AM,1AM16CS188,2.92
1AM,1AM16CS189,8.5
1AM,1AM16CS190,6.92
1AM,1AM16CS191,4
1AM,1AM16CS192,2.75
1AM,1AM16CS193,8.17
1AM,1AM16CS194,1
1AM,1AM16CS195,1.83
1AM,1AM16CS196,6.17
1AM,1AM16CS197,2.67
1AM,1AM16CS198,6
1AM,1AM16CS199,6.92
1AM,1AM16CS200,3.67
1AM,1AM16CS201,7.33
1AM,1AM16CS202,7.75
1AM,1AM16CS203,8.17
1AM,1AM16CS204,4.92
1AM,1AM16CS205,4.75
1AO,1AO16CS001,2.08
1AO,1AO16CS002,3.42
1AP,1AP16CS001,6.33
1AP,1AP16CS002,7.25
1AP,1AP16CS003,7.75
1AP,1AP16CS004,6.67
1AP,1AP16CS005,7.42
1AP,1AP16CS006,7.08
1AP,1AP16CS007,5.67
1AP,1AP16CS008,2.92
1AP,1AP16CS009,8.25
1AP,1AP16CS010,4.33
1AP,1AP16CS011,3.58
1AP,1AP16CS012,7.33
1AP,1AP16CS013,2.92
1AP,1AP16CS014,6.92
1AP,1AP16CS015,7.25
1AP,1AP16CS016,6.42
1AP,1AP16CS017,7.33
1AP,1AP16CS018,6.17
1AP,1AP16CS019,6.17
1AP,1AP16CS020,3.75
1AP,1AP16CS021,9.08
1AP,1AP16CS022,6.83
1AP,1AP16CS023,6.33
1AP,1AP16CS024,6.83
1AP,1AP16CS025,7.83
1AP,1AP16CS026,7.58
1AP,1AP16CS027,8.17
1AP,1AP16CS028,6.5
1AP,1AP16CS029,4
1AP,1AP16CS030,5.83
1AP,1AP16CS031,8
1AP,1AP16CS032,8.17
1AP,1AP16CS033,5.92
1AP,1AP16CS034,3.92
1AP,1AP16CS035,7.25
1AP,1AP16CS036,6.83
1AP,1AP16CS037,7.5
1AP,1AP16CS038,3.92
1AP,1AP16CS039,7.58
1AP,1AP16CS040,7.58
1AP,1AP16CS041,7
1AP,1AP16CS042,0
1AP,1AP16CS043,7.83
1AP,1AP16CS044,6.08
1AP,1AP16CS045,6.92
1AP,1AP16CS046,8.58
1AP,1AP16CS047,1.92
1AR,1AR16CS001,5.42
1AR,1AR16CS002,1
1AR,1AR16CS003,5.92
1AR,1AR16CS004,4.42
1AR,1AR16CS005,6.67
1AR,1AR16CS006,4.75
1AR,1AR16CS007,1
1AR,1AR16CS008,4.42
1AR,1AR16CS009,3.92
1AR,1AR16CS010,5.92
1AR,1AR16CS011,4.5
1AR,1AR16CS012,4.75
1AR,1AR16CS014,6.5
1AR,1AR16CS015,7.33
1AR,1AR16CS016,3.17
1AT,1AT16CS001,8.25
1AT,1AT16CS002,4.75
1AT,1AT16CS003,3.75
1AT,1AT16CS004,7.25
1AT,1AT16CS005,5.83
1AT,1AT16CS006,6.42
1AT,1AT16CS007,5.58
1AT,1AT16CS008,7.83
1AT,1AT16CS009,6.42
1AT,1AT16CS010,8.67
1AT,1AT16CS011,7.75
1AT,1AT16CS012,1
1AT,1AT16CS013,5.83
1AT,1AT16CS014,3.83
1AT,1AT16CS015,6.5
1AT,1AT16CS016,6.67
1AT,1AT16CS017,6.92
1AT,1AT16CS018,5.75
1AT,1AT16CS019,8.42
1AT,1AT16CS021,6.75
1AT,1AT16CS022,7.08
1AT,1AT16CS023,8.67
1AT,1AT16CS024,8.58
1AT,1AT16CS025,8.67
1AT,1AT16CS026,5.17
1AT,1AT16CS027,7.92
1AT,1AT16CS028,6.33
1AT,1AT16CS029,7.33
1AT,1AT16CS030,2.58
1AT,1AT16CS031,5.58
1AT,1AT16CS032,5.67
1AT,1AT16CS033,2.75
1AT,1AT16CS034,3.83
1AT,1AT16CS035,7.58
1AT,1AT16CS036,1.83
1AT,1AT16CS037,6.42
1AT,1AT16CS038,9.08
1AT,1AT16CS039,8.42
1AT,1AT16CS040,5.75
1AT,1AT16CS041,7.25
1AT,1AT16CS042,6.25
1AT,1AT16CS043,8
1AT,1AT16CS044,6.67
1AT,1AT16CS045,7.67
1AT,1AT16CS046,8.33
1AT,1AT16CS047,7.58
1AT,1AT16CS048,5.08
1AT,1AT16CS049,8.5
1AT,1AT16CS050,8.25
1AT,1AT16CS051,5.67
1AT,1AT16CS052,8.83
1AT,1AT16CS053,7.33
1AT,1AT16CS054,6.58
1AT,1AT16CS055,3.67
1AT,1AT16CS056,6.17
1AT,1AT16CS057,7.08
1AT,1AT16CS058,8.67
1AT,1AT16CS059,4.75
1AT,1AT16CS060,7.25
1AT,1AT16CS061,6.08
1AT,1AT16CS062,6.5
1AT,1AT16CS063,4.42
1AT,1AT16CS064,7.25
1AT,1AT16CS065,6.42
1AT,1AT16CS066,3.33
1AT,1AT16CS067,8.17
1AT,1AT16CS068,7
1AT,1AT16CS069,7.17
1AT,1AT16CS070,3.08
1AT,1AT16CS071,7
1AT,1AT16CS072,2.5
1AT,1AT16CS073,6.83
1AT,1AT16CS074,6.75
1AT,1AT16CS075,8.17
1AT,1AT16CS076,2.92
1AT,1AT16CS077,6.83
1AT,1AT16CS078,6.42
1AT,1AT16CS079,2.83
1AT,1AT16CS080,5.17
1AT,1AT16CS081,7.67
1AT,1AT16CS082,7.92
1AT,1AT16CS083,6.83
1AT,1AT16CS084,7.58
1AT,1AT16CS085,4.83
1AT,1AT16CS086,8.33
1AT,1AT16CS087,7.67
1AT,1AT16CS088,7.25
1AT,1AT16CS089,8.92
1AT,1AT16CS090,8.33
1AT,1AT16CS091,6.67
1AT,1AT16CS092,4.42
1AT,1AT16CS093,7.33
1AT,1AT16CS094,8.25
1AT,1AT16CS095,7.5
1AT,1AT16CS096,9.25
1AT,1AT16CS097,3.42
1AT,1AT16CS098,6.33
1AT,1AT16CS099,3.25
1AT,1AT16CS100,8.25
1AT,1AT16CS101,3.92
1AT,1AT16CS102,2
1AT,1AT16CS103,5.58
1AT,1AT16CS104,4
1AT,1AT16CS105,8.5
1AT,1AT16CS106,5.75
1AT,1AT16CS107,8.67
1AT,1AT16CS108,9.25
1AT,1AT16CS109,2.83
1AT,1AT16CS110,8.42
1AT,1AT16CS111,3.92
1AT,1AT16CS112,7.67
1AT,1AT16CS113,8
1AT,1AT16CS114,8.33
1AT,1AT16CS115,8.67
1AT,1AT16CS116,9.25
1AT,1AT16CS117,7.08
1AT,1AT16CS118,6
1AT,1AT16CS119,8.5
1AT,1AT16CS120,7.08
1AT,1AT16CS121,7.33
1AT,1AT16CS122,5.75
1AT,1AT16CS123,4
1AT,1AT16CS124,3.33
1AT,1AT16CS125,4.67
1AU,1AU16CS001,1.75
1AU,1AU16CS002,2.33
1AU,1AU16CS003,5.17
1AU,1AU16CS004,6.83
1AU,1AU16CS005,4.75
1AU,1AU16CS006,8.25
1AU,1AU16CS007,3.08
1AU,1AU16CS008,6.83
1AU,1AU16CS009,7.08
1AU,1AU16CS010,7.75
1AU,1AU16CS011,3.17
1AU,1AU16CS012,6
1AU,1AU16CS013,6.92
1AU,1AU16CS014,4.75
1AU,1AU16CS015,5.42
1AU,1AU16CS016,4.75
1AU,1AU16CS017,8.17
1AU,1AU16CS018,6.67
1AU,1AU16CS019,7
1AU,1AU16CS020,2.33
1AU,1AU16CS021,2.58
1AU,1AU16CS022,3.58
1AU,1AU16CS023,4.83
1AU,1AU16CS024,2.33
1AU,1AU16CS025,4.58
1AU,1AU16CS026,6.17
1AU,1AU16CS027,6.42
1AU,1AU16CS028,4
1AU,1AU16CS029,8.67
1AU,1AU16CS030,5.83
1AU,1AU16CS031,5.58
1AU,1AU16CS032,4.75
1AU,1AU16CS033,2.92
1AU,1AU16CS034,4
1AU,1AU16CS035,2.08
1AU,1AU16CS036,4.42
1AU,1AU16CS037,3.75
1AU,1AU16CS038,5.33
1AU,1AU16CS039,7.67
1AU,1AU16CS040,3.5
1AU,1AU16CS041,7.58
1AU,1AU16CS042,7.75
1AU,1AU16CS043,5.58
1AU,1AU16CS044,6.58
1AU,1AU16CS045,3.67
1AU,1AU16CS046,2.08
1AU,1AU16CS047,1.08
1AY,1AY16CS001,7.58
1AY,1AY16CS002,8.17
1AY,1AY16CS003,3.17
1AY,1AY16CS004,5.33
1AY,1AY16CS005,4.75
1AY,1AY16CS006,8.33
1AY,1AY16CS007,9.08
1AY,1AY16CS008,6.08
1AY,1AY16CS009,7.25
1AY,1AY16CS010,8.25
1AY,1AY16CS011,8.5
1AY,1AY16CS012,9.08
1AY,1AY16CS013,8.75
1AY,1AY16CS014,8.08
1AY,1AY16CS015,7.83
1AY,1AY16CS016,9
1AY,1AY16CS017,5.92
1AY,1AY16CS018,9.08
1AY,1AY16CS019,7.75
1AY,1AY16CS020,8
1AY,1AY16CS021,8.75
1AY,1AY16CS022,4.92
1AY,1AY16CS023,8.42
1AY,1AY16CS024,3.25
1AY,1AY16CS025,7.92
1AY,1AY16CS026,6.5
1AY,1AY16CS027,2.58
1AY,1AY16CS028,5.92
1AY,1AY16CS029,6.58
1AY,1AY16CS030,5.33
1AY,1AY16CS031,7.83
1AY,1AY16CS032,7.25
1AY,1AY16CS033,8
1AY,1AY16CS034,5.17
1AY,1AY16CS035,8
1AY,1AY16CS036,6.67
1AY,1AY16CS037,7.58
1AY,1AY16CS038,6
1AY,1AY16CS039,5.92
1AY,1AY16CS040,5.08
1AY,1AY16CS041,8.83
1AY,1AY16CS042,8.5
1AY,1AY16CS043,7.92
1AY,1AY16CS044,3.42
1AY,1AY16CS045,7.42
1AY,1AY16CS046,1.75
1AY,1AY16CS047,6.58
1AY,1AY16CS048,8.17
1AY,1AY16CS049,6.92
1AY,1AY16CS050,8.5
1AY,1AY16CS051,7.25
1AY,1AY16CS052,4.08
1AY,1AY16CS053,3.83
1AY,1AY16CS054,8
1AY,1AY16CS055,1.42
1AY,1AY16CS056,7.83
1AY,1AY16CS057,2.42
1AY,1AY16CS058,0.58
1AY,1AY16CS059,8.08
1AY,1AY16CS060,2.83
1AY,1AY16CS061,8.42
1AY,1AY16CS062,3.75
1AY,1AY16CS063,0.67
1AY,1AY16CS064,3.83
1AY,1AY16CS065,6
1AY,1AY16CS066,7.33
1AY,1AY16CS067,6.58
1AY,1AY16CS068,5.42
1AY,1AY16CS069,0.75
1AY,1AY16CS070,6
1AY,1AY16CS071,3.33
1AY,1AY16CS072,7.5
1AY,1AY16CS073,4.92
1AY,1AY16CS074,8.25
1AY,1AY16CS075,4.83
1AY,1AY16CS076,6.17
1AY,1AY16CS077,7
1AY,1AY16CS078,6.67
1AY,1AY16CS079,6.17
1AY,1AY16CS080,8.33
1AY,1AY16CS081,8.92
1AY,1AY16CS082,7.17
1AY,1AY16CS083,7.75
1AY,1AY16CS084,8.5
1AY,1AY16CS085,7.25
1AY,1AY16CS086,7
1AY,1AY16CS087,0.67
1AY,1AY16CS088,2.75
1AY,1AY16CS089,7.17
1AY,1AY16CS090,7.25
1AY,1AY16CS091,4.92
1AY,1AY16CS092,8.67
1AY,1AY16CS093,6.25
1AY,1AY16CS094,6.42
1AY,1AY16CS095,3.92
1AY,1AY16CS096,9.08
1AY,1AY16CS097,7.83
1AY,1AY16CS098,3.08
1AY,1AY16CS099,7.42
1AY,1AY16CS100,8.42
1AY,1AY16CS101,7.42
1AY,1AY16CS102,8.17
1AY,1AY16CS103,7.67
1AY,1AY16CS104,9
1AY,1AY16CS105,7.83
1AY,1AY16CS106,7.92
1AY,1AY16CS107,6.33
1AY,1AY16CS108,2.83
1AY,1AY16CS109,5.08
1AY,1AY16CS110,3.08
1AY,1AY16CS111,7.75
1AY,1AY16CS112,5.83
1AY,1AY16CS113,7.92
1AY,1AY16CS114,4
1AY,1AY16CS115,2.92
1AY,1AY16CS116,5.08
1AY,1AY16CS117,6.08
1AY,1AY16CS118,8.42
1AY,1AY16CS119,5.33
1AY,1AY16CS120,3.17
1AY,1AY16CS121,8.5
1AY,1AY16CS122,7.08
1AY,1AY16CS123,6.58
1AY,1AY16CS124,7.75
1AY,1AY16CS125,2.5
1AY,1AY16CS126,4.92
1AY,1AY16CS127,8.42
1AY,1AY16CS128,6.75
1AY,1AY16CS130,1
1AY,1AY16CS131,2.92
1AY,1AY16CS132,5
1AY,1AY16CS133,2.83
1BC,1BC16CS001,1.42
1BC,1BC16CS002,4.67
1BC,1BC16CS003,2.17
1BC,1BC16CS004,1
1BC,1BC16CS005,4.58
1BC,1BC16CS006,2.17
1BC,1BC16CS007,3.58
1BC,1BC16CS008,3.42
1BC,1BC16CS009,1.17
1BC,1BC16CS010,2
1BC,1BC16CS011,4.83
1BC,1BC16CS012,1.08
1BC,1BC16CS013,5.08
1BG,1BG16CS001,9.08
1BG,1BG16CS002,8.17
1BG,1BG16CS003,6.83
1BG,1BG16CS004,7.92
1BG,1BG16CS005,8.42
1BG,1BG16CS006,8.25
1BG,1BG16CS007,8.75
1BG,1BG16CS008,9.08
1BG,1BG16CS009,7.25
1BG,1BG16CS010,9.08
1BG,1BG16CS011,6.83
1BG,1BG16CS012,8.08
1BG,1BG16CS013,8.5
1BG,1BG16CS014,2.08
1BG,1BG16CS015,9.58
1BG,1BG16CS016,7.92
1BG,1BG16CS017,7.42
1BG,1BG16CS018,8.75
1BG,1BG16CS019,5.5
1BG,1BG16CS020,8.75
1BG,1BG16CS021,8.75
1BG,1BG16CS022,8.25
1BG,1BG16CS023,8.08
1BG,1BG16CS024,8.25
1BG,1BG16CS025,8.92
1BG,1BG16CS026,8.25
1BG,1BG16CS027,8.92
1BG,1BG16CS028,8.67
1BG,1BG16CS029,8.58
1BG,1BG16CS030,5
1BG,1BG16CS031,8.08
1BG,1BG16CS032,7.08
1BG,1BG16CS033,8.75
1BG,1BG16CS034,7.58
1BG,1BG16CS035,7.92
1BG,1BG16CS036,8.33
1BG,1BG16CS037,8.58
1BG,1BG16CS038,9.5
1BG,1BG16CS039,8.25
1BG,1BG16CS040,6.33
1BG,1BG16CS041,7.25
1BG,1BG16CS042,9.25
1BG,1BG16CS043,8.42
1BG,1BG16CS044,8.17
1BG,1BG16CS045,8.5
1BG,1BG16CS046,5.25
1BG,1BG16CS047,2.33
1BG,1BG16CS048,9.17
1BG,1BG16CS049,8
1BG,1BG16CS050,8.67
1BG,1BG16CS051,9.33
1BG,1BG16CS052,8.08
1BG,1BG16CS053,2.33
1BG,1BG16CS054,9.25
1BG,1BG16CS055,7.75
1BG,1BG16CS056,7.92
1BG,1BG16CS057,9.58
1BG,1BG16CS058,8.58
1BG,1BG16CS059,7.58
1BG,1BG16CS060,8.92
1BG,1BG16CS061,6.5
1BG,1BG16CS062,7.58
1BG,1BG16CS063,8.75
1BG,1BG16CS064,8.67
1BG,1BG16CS065,9.58
